time_entry_id,engagement_id,entry_date,hours,billable
115,53,2023-11-26,1.1,True
116,188,2024-10-26,2.6,True
117,108,2023-09-13,4.1,False
118,115,2023-10-06,3.1,True
119,56,2024-03-12,13.0,True
120,203,2023-04-30,4.4,True
121,117,2024-08-03,12.2,True
122,127,2023-06-10,5.2,True
123,102,2023-06-19,5.1,True
124,20,2023-01-08,4.7,True
125,172,2023-08-29,5.0,True
126,73,2024-02-12,16.5,True
127,53,2024-05-08,1.0,True
128,173,2024-09-20,1.2,True
129,44,2024-06-28,3.4,True
130,151,2023-08-13,5.0,True
131,105,2024-07-31,8.0,True
132,176,2023-05-17,6.9,True
133,12,2023-05-27,3.8,True
134,171,2023-09-08,10.1,False
135,51,2024-01-13,10.2,True
136,192,2023-05-23,5.6,True
137,78,2024-09-22,9.7,False
138,2,2023-07-09,6.0,True
139,108,2023-10-02,3.3,True
140,13,2024-02-28,8.1,True
141,60,2023-10-28,5.4,True
142,158,2023-10-10,5.0,True
143,124,2024-11-20,13.9,True
144,156,2023-11-02,0.9,True
145,194,2023-03-21,1.8,True
146,103,2024-05-26,2.2,True
147,120,2024-05-08,3.8,True
148,13,2023-06-03,4.1,False
149,64,2024-08-18,1.7,True
150,160,2023-10-02,2.5,True
151,14,2023-04-16,2.7,True
152,80,2023-05-01,27.7,True
153,31,2024-05-15,17.5,True
154,189,2023-06-01,3.7,True
155,124,2023-11-25,3.8,True
156,142,2024-05-28,2.2,True
157,151,2024-08-20,1.3,True
158,50,2023-12-09,4.6,True
159,11,2024-09-27,2.5,True
160,88,2023-07-31,4.7,True
161,41,2024-09-02,1.6,True
162,71,2023-06-25,2.9,False
163,71,2023-02-15,5.5,True
164,173,2024-05-22,6.4,True
165,71,2024-06-13,6.6,True
166,34,2024-10-10,2.0,True
167,211,2024-10-07,9.0,True
168,11,2023-03-13,2.8,True
169,45,2024-03-10,7.7,True
170,77,2024-05-08,4.9,True
171,14,2024-02-25,1.9,True
172,198,2023-01-14,4.0,True
173,78,2023-02-01,,True
174,173,2024-04-14,7.6,False
175,30,2024-08-22,4.5,True
176,115,2023-05-06,14.5,True
177,28,2023-02-02,,True
178,51,2023-10-10,4.1,True
179,90,2023-08-08,8.4,True
180,190,2024-11-19,,True
181,68,2024-10-10,19.5,True
182,167,2024-01-26,2.1,True
183,21,2024-10-26,2.6,True
184,56,2023-06-10,14.0,True
185,133,2024-11-25,2.4,False
186,104,2023-11-09,2.0,False
187,111,2023-11-30,3.5,True
188,150,2023-02-05,6.6,True
189,17,2023-05-05,4.6,True
190,154,2023-05-17,3.1,False
191,190,2023-12-08,3.1,True
192,169,2023-05-13,3.0,True
193,63,2023-03-13,2.7,True
194,78,2024-02-28,24.5,True
195,212,2024-09-02,6.1,True
196,174,2023-02-18,9.2,True
197,205,2024-01-28,3.5,True
198,201,2024-11-03,4.3,True
199,96,2023-10-11,3.0,True
200,29,2023-05-09,0.8,False
201,51,2023-02-25,1.9,True
202,65,2024-10-17,1.4,False
203,184,2023-10-11,1.0,True
204,61,2023-03-15,2.1,True
205,80,2024-08-29,12.5,True
206,188,2024-07-15,4.8,False
207,36,2024-05-07,12.2,True
208,146,2023-03-01,6.6,True
209,122,2023-02-27,8.6,True
210,217,2023-06-03,2.6,True
211,108,2023-04-22,7.1,True
212,115,2024-01-08,8.2,True
213,188,2023-10-02,3.3,True
214,219,2024-06-19,7.3,True
215,161,2023-03-12,7.4,True
216,154,2024-05-24,3.4,True
217,193,2024-10-15,2.3,True
218,216,2023-04-02,2.2,True
219,162,2024-04-01,5.3,True
220,65,2023-12-23,6.2,True
221,142,2023-03-08,2.8,True
222,52,2023-07-24,5.0,True
223,111,2024-07-05,7.4,True
224,98,2024-08-31,7.6,True
225,218,2023-09-15,14.7,True
226,122,2023-03-16,12.1,True
227,212,2023-06-21,2.5,False
228,178,2024-08-13,16.1,True
229,187,2024-02-03,3.4,True
230,38,2023-10-29,10.3,True
231,171,2023-01-10,5.2,True
232,56,2024-07-01,3.7,True
233,128,2023-11-22,1.4,False
234,107,2024-01-17,4.4,True
235,58,2024-08-13,1.7,True
236,217,2024-01-29,,True
237,193,2024-10-11,14.3,False
238,127,2024-01-27,2.8,True
239,3,2023-08-28,,True
240,41,2024-10-07,3.0,False
241,51,2024-03-25,3.2,False
242,214,2024-06-16,8.5,True
243,89,2023-06-08,4.8,True
244,11,2024-04-14,16.7,True
245,129,2024-01-28,3.5,True
246,210,2023-03-15,10.0,True
247,124,2023-06-27,5.3,True
248,98,2024-09-30,8.6,True
249,39,2024-02-04,3.6,True
250,194,2024-06-26,4.8,True
251,24,2023-05-01,4.6,True
252,206,2023-06-02,2.8,True
253,49,2024-10-20,7.9,True
254,31,2023-10-22,7.8,True
255,77,2024-09-12,7.5,True
256,2,2024-07-19,14.5,True
257,4,2023-08-24,13.7,False
258,42,2024-10-26,3.8,True
259,153,2024-06-27,6.4,False
260,180,2023-03-31,3.2,True
261,55,2023-03-08,,True
262,142,2023-03-30,3.3,True
263,78,2024-06-02,15.4,True
264,96,2023-04-11,6.4,True
265,74,2023-07-17,4.3,True
266,197,2023-11-01,11.4,True
267,113,2023-04-05,1.1,True
268,112,2023-08-20,,True
269,190,2024-04-19,8.6,True
270,145,2024-11-11,5.2,True
271,33,2023-11-25,5.9,True
272,42,2024-06-06,2.0,True
273,75,2024-01-07,4.9,True
274,22,2023-11-23,20.1,True
275,153,2023-12-31,,True
276,109,2024-11-01,5.6,True
277,10,2023-02-11,3.6,True
278,89,2023-12-26,3.8,True
279,183,2023-02-05,1.1,True
280,200,2024-09-04,5.9,True
281,212,2024-02-25,9.0,True
282,203,2023-02-03,1.6,True
283,134,2024-03-12,3.1,True
284,204,2023-11-02,2.2,True
285,211,2023-02-03,2.5,True
286,140,2024-11-15,5.1,True
287,91,2023-09-22,116.6,True
288,213,2023-01-17,7.6,True
289,92,2024-03-04,8.4,True
290,37,2023-09-20,4.2,False
291,24,2024-04-04,0.9,True
292,125,2023-04-24,2.5,True
293,8,2024-08-02,11.7,True
294,27,2023-10-22,0.7,True
295,54,2023-10-22,,True
296,117,2024-07-16,2.2,False
297,106,2024-01-19,8.7,True
298,113,2023-01-01,3.1,True
299,112,2024-02-09,6.6,True
300,219,2024-03-28,7.4,False
301,48,2023-08-07,17.9,True
302,105,2023-05-07,4.3,True
303,135,2023-02-07,6.4,True
304,61,2024-08-15,1.8,True
305,40,2023-01-03,11.4,True
306,11,2024-02-13,2.9,True
307,72,2024-08-08,3.3,True
308,56,2023-09-04,4.9,True
309,44,2023-05-21,1.7,True
310,60,2024-05-15,5.8,True
311,154,2024-03-17,9.7,True
312,183,2023-01-11,6.1,True
313,114,2024-02-08,1.6,True
314,15,2023-01-01,73.7,True
315,162,2023-10-07,8.3,True
316,34,2023-08-01,1.3,True
317,13,2024-08-06,2.3,True
318,126,2024-11-15,9.1,True
319,94,2024-05-03,6.0,True
320,69,2024-05-29,6.6,True
321,213,2023-01-16,,True
322,21,2023-02-14,6.9,True
323,12,2024-06-27,,True
324,130,2023-10-27,33.0,True
325,93,2023-12-21,,True
326,177,2024-04-29,2.8,False
327,9,2023-08-31,6.7,True
328,93,2024-04-22,6.7,True
329,33,2024-05-23,3.4,True
330,10,2023-06-18,2.4,True
331,102,2024-04-25,25.0,True
332,162,2023-04-29,,True
333,35,2023-08-06,3.0,True
334,186,2024-06-30,9.4,True
335,115,2024-11-19,4.6,True
336,106,2023-02-15,4.1,True
337,204,2024-03-30,7.3,True
338,73,2024-02-03,2.0,True
339,45,2024-02-29,6.3,True
340,173,2024-07-04,18.9,True
341,24,2023-02-18,6.9,True
342,192,2024-06-01,3.8,True
343,182,2023-07-15,3.5,True
344,215,2023-04-19,3.7,False
345,102,2023-11-09,100.6,True
346,137,2023-01-19,3.8,True
347,195,2024-03-17,9.4,True
348,29,2024-01-31,1.5,False
349,68,2023-12-25,9.1,True
350,104,2023-01-22,3.8,False
351,139,2024-06-18,6.4,True
352,150,2023-01-25,2.3,False
353,204,2023-07-03,12.6,True
354,108,2023-10-05,11.8,True
355,38,2024-05-06,9.7,True
356,42,2023-10-13,1.7,True
357,177,2024-07-25,8.8,False
358,102,2024-10-16,6.6,True
359,139,2024-06-19,1.6,True
360,124,2023-01-28,4.9,True
361,179,2024-06-23,6.4,True
362,49,2023-05-25,7.3,True
363,38,2024-09-13,5.6,True
364,162,2024-11-16,6.1,False
365,96,2023-02-28,13.9,False
366,180,2023-03-11,11.7,True
367,29,2024-05-03,0.7,True
368,60,2023-04-11,4.0,False
369,212,2024-11-09,4.4,False
370,186,2024-01-14,1.5,True
371,14,2024-02-06,5.3,True
372,180,2024-08-25,11.9,True
373,15,2023-06-02,2.3,True
374,27,2024-01-25,6.3,True
375,198,2024-11-30,2.6,True
376,28,2023-01-16,3.1,True
377,67,2023-05-03,13.9,True
378,30,2023-04-13,3.4,True
379,132,2023-08-23,6.8,True
380,13,2023-04-01,1.3,False
381,64,2023-05-01,18.2,True
382,72,2024-08-19,7.6,True
383,143,2023-11-22,4.4,False
384,110,2023-09-08,7.4,True
385,43,2023-10-21,1.8,True
386,103,2024-11-10,11.3,True
387,101,2023-12-10,3.9,True
388,78,2023-11-25,4.3,False
389,118,2024-10-11,3.5,False
390,72,2023-01-27,3.3,True
391,74,2023-12-01,8.1,True
392,173,2024-06-07,5.9,True
393,56,2023-12-27,7.8,True
394,73,2024-08-30,4.9,True
395,31,2024-09-12,7.1,True
396,154,2023-08-24,3.7,False
397,156,2024-07-26,23.6,True
398,150,2023-06-20,1.7,True
399,38,2023-06-17,12.0,True
400,100,2024-11-15,12.9,True
401,65,2023-01-10,2.7,True
402,169,2023-09-05,23.6,True
403,75,2024-03-16,63.0,True
404,92,2023-10-17,9.8,True
405,100,2024-08-14,5.1,True
406,168,2023-06-26,4.3,True
407,155,2024-01-22,4.3,True
408,181,2023-03-29,6.5,True
409,95,2023-05-28,,True
410,181,2023-05-02,5.6,True
411,192,2024-06-02,2.6,True
412,116,2023-05-22,8.8,True
413,150,2024-04-13,9.4,True
414,201,2023-08-30,7.8,True
415,185,2024-01-31,8.3,True
416,61,2024-09-03,4.1,True
417,158,2024-08-27,2.6,True
418,99,2023-01-08,,False
419,33,2024-07-02,1.6,True
420,82,2024-10-30,5.8,True
421,216,2024-04-12,4.7,False
422,211,2023-05-12,3.6,True
423,174,2024-04-10,0.6,True
424,218,2024-03-21,2.1,True
425,126,2024-04-08,10.9,False
426,167,2023-10-28,3.1,True
427,37,2024-01-03,6.4,True
428,66,2024-04-01,1.9,False
429,38,2023-11-21,13.6,True
430,207,2024-06-25,4.5,True
431,136,2024-05-11,6.1,True
432,206,2023-08-01,25.2,True
433,92,2024-03-03,14.3,True
434,89,2024-06-13,4.0,False
435,149,2023-12-09,3.3,True
436,125,2024-05-15,3.9,True
437,82,2023-03-30,7.1,True
438,70,2023-09-28,4.6,True
439,113,2024-05-06,3.8,False
440,17,2024-09-18,13.8,True
441,42,2024-03-28,4.6,True
442,10,2024-04-09,24.8,False
443,35,2023-08-28,5.3,False
444,44,2024-05-05,,True
445,17,2023-09-07,6.4,True
446,13,2023-02-06,9.7,True
447,181,2023-06-22,3.0,True
448,41,2024-03-03,2.7,True
449,123,2024-11-04,6.8,False
450,22,2023-12-14,9.9,True
451,209,2024-08-25,5.1,True
452,53,2024-06-28,2.0,True
453,165,2024-01-28,1.9,True
454,142,2024-07-17,1.8,True
455,170,2023-10-09,1.4,True
456,139,2023-11-06,5.3,True
457,112,2024-05-30,103.1,True
458,170,2024-03-23,4.9,True
459,180,2024-01-05,1.0,True
460,84,2023-10-31,4.3,True
461,208,2024-11-14,4.4,True
462,218,2023-02-15,21.5,True
463,159,2023-02-08,1.8,True
464,205,2023-12-02,3.8,True
465,24,2023-01-25,16.3,True
466,119,2023-08-27,6.8,True
467,144,2024-02-03,7.3,False
468,205,2023-10-11,5.4,True
469,27,2023-05-23,6.2,True
470,178,2023-07-19,8.5,True
471,17,2024-02-28,2.8,True
472,79,2024-10-27,9.2,True
473,153,2024-06-30,,False
474,65,2024-01-19,6.2,True
475,184,2023-04-07,5.6,True
476,205,2023-06-19,3.2,True
477,35,2023-11-05,4.9,True
478,57,2023-06-22,3.2,False
479,17,2024-04-27,2.3,True
480,157,2023-09-14,3.9,True
481,196,2024-08-06,2.3,False
482,133,2023-07-08,6.2,False
483,30,2023-12-14,2.2,True
484,39,2024-05-15,8.2,True
485,8,2023-05-25,2.2,True
486,108,2024-06-17,3.3,False
487,159,2024-02-15,3.2,True
488,34,2024-03-29,12.5,True
489,187,2023-11-15,6.2,True
490,56,2024-10-16,4.3,True
491,114,2024-06-24,7.0,True
492,147,2023-05-15,1.1,True
493,119,2024-01-24,4.8,True
494,106,2024-09-24,20.1,True
495,75,2023-07-15,5.4,True
496,95,2024-01-11,5.2,True
497,53,2024-06-12,7.3,True
498,65,2023-07-11,9.3,True
499,167,2023-12-29,1.2,True
500,195,2024-01-23,1.5,True
501,187,2023-05-05,5.7,True
502,73,2023-05-05,3.0,True
503,71,2024-01-30,12.4,True
504,13,2023-05-06,4.0,True
505,61,2024-10-25,1.3,True
506,129,2024-01-02,2.0,True
507,59,2024-05-08,0.7,True
508,162,2023-10-05,4.2,True
509,12,2023-07-29,4.3,True
510,91,2023-12-07,3.7,True
511,62,2024-05-12,-10.5,False
512,109,2023-10-06,11.5,True
513,6,2023-07-17,4.4,True
514,93,2023-04-11,1.1,True
515,174,2024-01-15,7.6,True
516,189,2024-04-20,7.3,True
517,57,2024-01-04,6.2,True
518,95,2023-06-28,9.8,True
519,152,2023-06-23,2.2,False
520,103,2023-09-21,20.2,True
521,120,2023-09-01,2.5,True
522,76,2023-05-23,8.4,True
523,185,2024-10-21,1.5,False
524,139,2023-08-19,2.6,True
525,212,2023-06-25,14.3,True
526,172,2024-02-29,4.1,True
527,81,2024-07-14,8.9,True
528,73,2023-11-22,5.8,True
529,20,2024-04-12,4.6,True
530,137,2023-03-08,12.9,True
531,165,2024-01-08,4.2,True
532,78,2023-02-16,1.4,True
533,5,2023-04-07,2.8,True
534,182,2024-02-19,7.3,True
535,50,2023-05-24,6.5,True
536,129,2023-01-26,1.7,False
537,12,2023-05-06,3.0,True
538,14,2024-06-24,3.3,True
539,198,2024-02-15,3.8,True
540,148,2023-09-25,1.9,False
541,2,2024-11-12,3.2,True
542,23,2023-09-28,3.0,True
543,109,2024-09-06,8.5,True
544,150,2023-08-30,8.7,True
545,94,2023-01-18,4.5,True
546,193,2023-03-19,3.8,True
547,144,2023-07-11,5.5,True
548,136,2023-05-11,2.8,True
549,64,2023-04-21,2.2,False
550,151,2023-09-26,2.6,True
551,193,2024-11-13,3.2,True
552,11,2023-05-21,2.2,True
553,162,2023-06-14,,True
554,194,2024-11-27,8.3,True
555,96,2023-05-21,1.6,True
556,169,2024-08-04,5.0,False
557,79,2024-03-10,4.2,False
558,43,2024-10-11,6.3,True
559,180,2024-01-25,4.9,True
560,69,2024-02-20,1.8,True
561,167,2023-06-08,2.0,True
562,70,2024-02-07,5.1,True
563,88,2024-04-14,10.2,False
564,151,2024-11-21,1.1,True
565,76,2023-03-09,6.3,True
566,178,2023-04-20,11.4,False
567,9,2023-01-14,4.4,False
568,3,2024-07-07,7.3,True
569,18,2023-02-27,3.0,True
570,57,2024-10-02,4.6,True
571,12,2023-09-13,1.6,True
572,84,2023-07-21,1.0,True
573,6,2024-11-13,9.6,True
574,167,2024-05-19,2.5,True
575,34,2024-01-19,3.6,True
576,214,2024-09-14,1.9,True
577,189,2024-06-12,1.8,True
578,153,2024-03-22,4.4,True
579,176,2023-08-14,3.0,True
580,171,2024-11-21,6.5,True
581,187,2024-05-18,6.8,False
582,123,2024-10-23,6.2,True
583,138,2024-11-07,5.9,True
584,104,2024-01-20,14.9,True
585,138,2023-09-08,2.3,False
586,84,2024-10-25,4.8,True
587,28,2024-11-30,10.9,True
588,205,2023-03-27,12.0,True
589,154,2024-03-22,1.8,True
590,156,2024-02-26,4.0,True
591,62,2024-06-08,12.8,True
592,170,2024-11-13,,False
593,115,2023-06-26,5.7,True
594,17,2024-11-14,4.3,True
595,211,2024-03-26,3.8,True
596,219,2023-02-27,6.1,True
597,192,2023-12-24,4.2,True
598,105,2023-04-04,4.8,True
599,52,2024-10-31,5.2,True
600,3,2024-06-18,3.1,True
601,163,2024-09-25,7.2,True
602,197,2024-02-26,38.1,False
603,23,2023-10-05,1.4,True
604,151,2023-10-27,6.2,True
605,6,2024-10-24,,True
606,171,2023-04-17,7.4,True
607,7,2024-09-11,5.1,True
608,215,2023-10-23,8.4,True
609,38,2024-02-18,11.3,True
610,89,2024-04-11,5.7,True
611,153,2023-02-27,10.9,True
612,187,2023-04-15,1.0,True
613,80,2023-04-23,15.1,True
614,216,2024-06-29,6.4,True
615,4,2023-02-23,10.5,True
616,104,2024-03-03,2.1,True
617,218,2023-03-17,2.8,True
618,61,2024-06-21,5.5,True
619,118,2024-11-14,4.9,True
620,98,2023-10-17,6.0,False
621,87,2023-05-29,10.6,True
622,169,2023-11-08,1.4,True
623,115,2024-04-28,9.8,True
624,158,2024-05-24,5.0,True
625,115,2024-03-21,4.3,True
626,220,2024-02-12,1.8,False
627,104,2024-03-17,7.0,True
628,176,2023-06-02,0.9,True
629,135,2023-05-25,7.8,True
630,177,2024-10-13,1.7,True
631,195,2024-02-10,5.1,False
632,50,2024-08-25,4.6,False
633,67,2024-03-13,11.2,True
634,67,2023-11-15,4.4,True
635,108,2024-02-04,3.0,True
636,109,2024-04-29,3.5,True
637,1,2023-05-11,12.1,True
638,197,2023-11-20,7.2,True
639,190,2024-05-21,3.8,True
640,133,2023-03-02,4.2,True
641,68,2023-02-21,1.7,True
642,182,2023-04-23,6.5,True
643,60,2024-02-18,1.4,True
644,68,2023-06-16,8.4,True
645,220,2023-11-02,5.4,True
646,204,2023-04-04,26.3,True
647,129,2023-06-25,2.3,True
648,38,2023-01-13,4.6,True
649,28,2024-07-19,17.4,True
650,213,2023-11-23,11.4,True
651,59,2023-05-04,3.0,True
652,150,2024-01-04,5.8,True
653,78,2024-10-15,5.0,True
654,110,2024-07-31,6.0,True
655,217,2024-09-11,3.0,True
656,131,2023-10-12,4.7,True
657,95,2023-09-10,1.6,True
658,92,2023-08-10,5.4,True
659,51,2023-08-02,6.8,False
660,123,2024-10-05,4.2,True
661,126,2023-04-07,1.6,True
662,21,2024-08-19,9.9,True
663,90,2024-10-03,6.4,True
664,142,2024-08-13,3.0,True
665,13,2024-03-15,4.1,True
666,215,2024-08-21,1.7,True
667,190,2023-01-23,2.4,False
668,141,2024-07-26,3.4,True
669,4,2023-12-24,11.7,True
670,114,2024-11-01,3.2,False
671,198,2023-03-02,7.8,True
672,5,2024-10-13,3.4,True
673,175,2024-02-06,5.9,True
674,185,2023-03-14,4.5,True
675,17,2023-12-23,9.1,True
676,51,2023-01-26,3.4,True
677,160,2023-02-27,1.6,True
678,201,2024-01-08,,True
679,170,2024-07-25,3.4,True
680,116,2023-03-17,2.1,False
681,133,2023-07-03,6.6,True
682,116,2023-10-01,3.6,True
683,128,2024-01-15,26.1,False
684,170,2023-01-01,1.5,False
685,11,2024-03-23,5.7,True
686,47,2023-12-15,2.2,True
687,14,2024-11-04,3.5,True
688,176,2023-07-30,5.5,True
689,161,2023-12-12,1.0,True
690,12,2023-02-27,5.8,True
691,24,2024-10-04,18.8,True
692,59,2024-08-06,3.6,True
693,54,2023-09-06,5.9,True
694,115,2023-11-19,10.1,True
695,110,2024-08-23,4.4,True
696,79,2023-07-26,,True
697,37,2023-06-15,1.0,False
698,143,2023-06-19,7.8,False
699,174,2024-05-10,4.6,True
700,141,2023-05-28,2.4,True
701,178,2023-03-04,5.4,False
702,202,2023-04-26,3.3,False
703,186,2024-11-21,3.4,False
704,144,2024-09-02,7.6,True
705,11,2024-10-29,1.9,True
706,74,2023-07-14,10.3,True
707,95,2023-11-06,1.9,True
708,157,2023-12-10,3.1,True
709,187,2024-01-02,19.0,True
710,141,2023-01-19,10.9,True
711,80,2024-02-23,5.3,True
712,174,2023-01-28,2.6,True
713,154,2023-07-12,3.4,True
714,176,2023-07-24,5.2,True
715,130,2024-04-17,5.1,True
716,143,2024-09-19,4.6,False
717,77,2024-05-03,4.8,True
718,88,2023-11-01,4.3,True
719,61,2024-01-03,1.8,True
720,57,2023-12-25,3.5,True
721,144,2023-04-14,9.4,True
722,85,2024-11-01,1.9,True
723,30,2024-10-05,4.3,False
724,8,2023-06-18,2.8,True
725,190,2023-03-22,5.4,False
726,96,2023-04-26,3.8,True
727,127,2024-03-16,,True
728,200,2023-01-21,,True
729,25,2023-03-14,2.0,True
730,207,2024-03-29,7.9,False
731,155,2023-04-13,2.9,True
732,141,2023-02-18,3.3,True
733,95,2023-01-15,6.2,True
734,156,2024-05-09,3.5,False
735,45,2023-09-12,9.3,True
736,67,2023-07-19,2.9,True
737,212,2024-03-23,3.2,True
738,61,2023-04-30,3.1,True
739,159,2024-01-01,3.3,True
740,205,2023-12-05,10.7,True
741,131,2024-04-17,,True
742,66,2024-03-12,16.4,True
743,187,2024-04-17,24.2,True
744,182,2023-05-30,2.4,True
745,120,2023-04-09,5.2,True
746,26,2024-01-09,2.2,True
747,98,2023-02-10,2.9,False
748,95,2023-11-14,3.2,True
749,42,2024-03-13,2.4,True
750,89,2024-07-28,2.4,False
751,34,2024-04-02,4.5,True
752,153,2024-11-27,2.1,True
753,96,2024-01-25,8.9,True
754,161,2023-11-09,2.6,True
755,101,2023-06-22,35.4,True
756,158,2024-04-16,3.6,True
757,162,2024-07-21,5.2,True
758,36,2023-08-13,2.0,True
759,98,2023-02-22,16.4,False
760,165,2023-01-08,10.8,True
761,131,2024-03-18,6.1,False
762,49,2024-04-09,1.9,True
763,184,2023-03-26,5.7,False
764,44,2023-01-16,2.3,True
765,219,2024-04-03,13.8,False
766,156,2023-10-06,8.7,True
767,71,2023-10-20,5.3,True
768,43,2023-07-03,0.9,True
769,199,2024-05-17,2.5,True
770,116,2024-06-05,8.0,True
771,178,2023-02-06,11.6,False
772,183,2023-03-04,10.8,True
773,15,2024-01-24,1.6,False
774,151,2024-02-27,6.1,True
775,74,2023-04-12,10.1,True
776,200,2023-04-21,1.6,False
777,49,2024-04-22,4.9,True
778,8,2023-11-15,6.0,True
779,147,2023-03-25,,True
780,122,2024-03-02,,True
781,123,2023-02-21,3.9,True
782,58,2023-06-11,,True
783,109,2024-05-14,4.5,True
784,213,2023-06-05,3.3,True
785,168,2023-02-14,74.3,True
786,217,2024-11-02,4.8,True
787,74,2023-06-07,6.8,True
788,192,2023-12-27,4.0,False
789,85,2024-07-31,3.7,False
790,206,2024-11-23,5.3,False
791,191,2024-07-20,1.3,True
792,37,2023-08-26,6.9,True
793,214,2024-08-20,5.0,True
794,134,2023-01-09,5.1,True
795,171,2023-08-17,9.7,False
796,128,2023-05-20,1.3,True
797,48,2024-01-05,1.2,True
798,217,2024-09-16,6.0,False
799,25,2024-06-25,4.9,True
800,178,2024-11-29,5.6,True
801,47,2023-04-06,3.6,True
802,173,2024-06-10,7.9,True
803,94,2024-05-22,9.5,True
804,53,2023-11-16,,True
805,53,2023-03-10,4.1,True
806,71,2023-03-15,1.1,True
807,199,2024-10-01,8.5,True
808,170,2023-07-26,11.6,True
809,148,2024-03-22,7.8,True
810,139,2024-10-23,2.7,True
811,92,2023-12-12,7.9,True
812,199,2023-05-27,9.0,True
813,61,2023-12-06,14.7,True
814,208,2023-06-10,2.7,True
815,84,2023-05-07,4.2,True
816,76,2024-07-21,8.4,True
817,105,2023-08-31,,False
818,165,2024-04-24,2.3,False
819,158,2024-05-23,6.6,False
820,169,2024-01-20,7.4,True
821,20,2024-01-14,5.3,False
822,36,2023-05-07,5.8,True
823,187,2024-01-06,,True
824,216,2024-06-10,13.9,False
825,29,2023-05-17,2.6,True
826,199,2023-06-12,3.3,True
827,58,2024-04-28,5.0,True
